Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Logfia,Asteraceae,Asterales,10,0.25,0,0,0.00210989,.,.,.,.,.,.,.,.
Lolium,Poaceae,Poales,5.538461538,0.692307692,0.333333333,0,0.074314214,.,1,1,0,.,0.82,2.8,9.5995342
Lomandra,Asparagaceae,Asparagales,0,0,1,0,0,.,.,.,.,.,.,.,.
Lomatia,Proteaceae,Proteales,0,0,1,1,0.000625,.,.,.,.,.,.,.,.
Lomatium,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Lomatogonium,Gentianaceae,Gentianales,0,0,0,0,0,.,1,1,1,.,.,.,.
Lonicera,Caprifoliaceae,Dipsacales,0.175336061,0.050847458,1,1,0,.,1,0.857142857,1,3.5,.,1.955,63.95099137
Lophochloa,Poaceae,Poales,0,0,0,0,0.074314214,.,.,.,.,.,.,.,.
Lotononis,Fabaceae,Fabales,0,0,1,1,0.096494845,1,.,.,.,0,.,.,.
Lotus,Fabaceae,Fabales,0.1143903,0.053191489,0.680851064,0.021276596,0.096494845,1,1,0.928571429,1,1,.,0.813055556,34.0913313
Ludwigia,Onagraceae,Myrtales,0.476190476,0.047619048,1,0.047619048,0.001538462,0,1,0.5,1,2,0.2,1.09,5.189774541
Lunaria,Brassicaceae,Brassicales,0,0,0.666666667,0,0.00485306,.,1,0.75,1,.,.,1.85,.
Lupinus,Fabaceae,Fabales,0.043459365,0.025423729,0.618644068,0.076923077,0.096494845,.,1,1,1,2.5,0.361923077,0.837971014,23.76764836
Luzula,Juncaceae,Poales,0.085251492,0.028985507,0.872881356,0,0,.,1,0.5,0.078947368,.,.,1.232553191,42.33943167
Lychnis,Caryophyllaceae,Caryophyllales,0,0,1,0,0.001818182,.,.,.,.,.,.,.,.
Lycium,Solanaceae,Solanales,0,0,1,1,0.089837398,.,1,0.5,1,0,.,2.427142857,18.99752354
Lycopersicon,Solanaceae,Solanales,0,0,0.625,0,0.089837398,.,1,1,1,.,0.135,1.147222222,9.259217862
Lycopodiella,Lycopodiaceae,Lycophyta,10,0.2,1,0,0,.,1,0.5,.,.,.,.,.
Lycopodium,Lycopodiaceae,Lycophyta,0,0,1,0,0,.,1,0.5,.,.,.,3.942,25.29695832
Lycopus,Lamiaceae,Lamiales,0,0,1,0,0.004320557,.,1,0.5,1,.,.,.,.
Lycurus,Poaceae,Poales,0,0,1,0,0.074314214,.,.,.,.,.,.,.,.
Lygodesmia,Asteraceae,Asterales,0,0,0.857142857,0,0.00210989,.,.,.,.,.,.,.,.
Lygos,Fabaceae,Fabales,0,0,1,1,0.096494845,.,.,.,.,.,.,.,.
Lyonia,Ericaceae,Ericales,0,0,1,1,0,.,.,.,.,1.75,.,.,.
Lyperanthus,Orchidaceae,Asparagales,0,0,1,0,0,.,.,.,.,.,.,.,.
Lysichiton,Araceae,Alismatales,0,0,1,0,0.000248447,.,.,.,1,.,.,.,.
Lysimachia,Primulaceae,Ericales,0.150829563,0.038461538,0.976744186,0.211538462,0,.,1,0.428571429,0.944444444,5,.,2.385,10.37682907
Lysiosepalum,Malvaceae,Malvales,0,0,1,1,0.006153846,.,.,.,.,.,.,.,.
Lythrum,Lythraceae,Myrtales,0.158730159,0.027777778,0.5,0,0,0,1,0.833333333,1,.,.,.,.
Machaeranthera,Asteraceae,Asterales,0.246305419,0.034482759,0.529411765,0.086206897,0.00210989,.,.,.,.,.,.,1.763333333,29.78440691
Machaerina,Cyperaceae,Poales,0,0,1,0,0.00045977,.,.,.,.,.,.,.,.
Macroptilium,Fabaceae,Fabales,0,0,0.5,0,0.096494845,.,.,.,1,.,.,1.033333333,32.9364159
Madia,Asteraceae,Asterales,0.793650794,0.107142857,0.068965517,0,0.00210989,.,.,.,.,.,.,.,.
Magnolia,Magnoliaceae,Magnoliales,0,0,1,1,0,.,.,.,1,2.802325581,0.5185,4.268333333,53.32801928
Mahonia,Berberidaceae,Ranunculales,0,0,1,1,0,.,.,.,.,2,.,.,.
Maianthemum,Asparagaceae,Asparagales,0,0,1,0,0,.,1,0.5,1,.,.,16.94909091,24.90633622
Maireana,Amaranthaceae,Caryophyllales,0.216450216,0.022727273,1,0.727272727,0.041463415,.,.,.,0,.,.,1.43,.
Malabaila,Apiaceae,Apiales,0,0,0,0,0.003968254,.,.,.,.,.,.,.,.
Malacothamnus,Malvaceae,Malvales,0,0,1,1,0.006153846,.,.,.,.,.,.,.,.
Malacothrix,Asteraceae,Asterales,0,0,0.105263158,0,0.00210989,.,.,.,.,.,.,.,.
Malaxis,Orchidaceae,Asparagales,0,0,1,0,0,.,1,0.5,1,.,.,.,.
Malcolmia,Brassicaceae,Brassicales,0,0,0.1,0,0.00485306,.,.,.,.,.,.,0.33,29.9984695
Malope,Malvaceae,Malvales,0,0,0.25,0,0.006153846,.,.,.,.,.,.,.,.
Malus,Rosaceae,Rosales,1.098901099,0.071428571,1,1,0.001060071,.,1,1,1,2.333333333,.,0.943162393,30.67836462
Malva,Malvaceae,Malvales,0.317124736,0.068181818,0.25,0,0.006153846,.,1,1,1,.,0.64,1.188,34.81363168
Malvastrum,Malvaceae,Malvales,0,0,0.75,0,0.006153846,.,.,.,1,.,.,.,.
Malvella,Malvaceae,Malvales,0,0,1,0,0.006153846,.,.,.,.,.,.,.,.
Mammillaria,Cactaceae,Caryophyllales,0,0,1,1,0,.,.,.,.,3.25,.,3.294117647,60.76258263
Mandragora,Solanaceae,Solanales,0,0,1,0,0.089837398,.,.,.,.,.,.,.,.
Marah,Cucurbitaceae,Cucurbitales,20,0.4,1,0,0.024852071,.,.,.,.,.,.,.,.
Marina,Fabaceae,Fabales,0,0,1,0,0.096494845,.,.,.,.,.,.,.,.
Mariscus,Cyperaceae,Poales,0,0,1,0,0.00045977,1,.,.,.,.,.,.,.
Marrubium,Lamiaceae,Lamiales,4.545454545,0.25,1,0,0.004320557,.,1,0.75,1,.,.,.,.
Marsdenia,Apocynaceae,Gentianales,0,0,1,0,0.000658617,.,.,.,1,2,.,.,.
Marsilea,Marsileaceae,Monilophyta,0,0,1,0,0,.,1,0.5,.,.,.,4.08,.
Matelea,Apocynaceae,Gentianales,0,0,1,1,0.000658617,.,.,.,1,2.75,.,.,.
Matricaria,Asteraceae,Asterales,0,0,0.25,0,0.00210989,.,1,1,1,.,.,2.7525,27.3348096
Matthiola,Brassicaceae,Brassicales,0,0,0.433333333,0,0.00485306,.,1,1,1,.,.,2.147142857,15.71517422
Maurandya,Plantaginaceae,Lamiales,0,0,1,0,0.005925926,.,.,.,.,.,.,.,.
Meconella,Papaveraceae,Ranunculales,0,0,0,0,0,.,.,.,.,.,.,.,.
Medicago,Fabaceae,Fabales,0,0,0.3,0.012195122,0.096494845,.,1,0.857142857,1,4,0.0595,1.118,42.16043435
Megalodonta,Asteraceae,Asterales,0,0,.,0,0.00210989,.,.,.,.,.,.,.,.
Melaleuca,Myrtaceae,Myrtales,2.564102564,0.153846154,1,1,0.003243243,.,.,.,.,.,0.935,0.883333333,8.496853018
Melampyrum,Orobanchaceae,Lamiales,0,0,0,0,0,.,1,1,1,.,.,8.24,.
Melastoma,Melastomataceae,Myrtales,0,0,1,1,0,.,.,.,.,.,.,.,.
Melianthus,Melianthaceae,Geraniales,0,0,1,1,0,.,.,.,.,.,.,0.64,.
Melica,Poaceae,Poales,0,0,1,0,0.074314214,.,1,0.5,0,.,.,2.53,.
Melilotus,Fabaceae,Fabales,0,0,0.042857143,0,0.096494845,.,1,1,1,.,.,1.23,0
Menkea,Brassicaceae,Brassicales,0,0,0,0,0.00485306,.,.,.,.,.,.,.,.
Menodora,Oleaceae,Lamiales,0,0,1,0.7,0.003252033,.,.,.,.,.,.,.,.
Mentha,Lamiaceae,Lamiales,4.444444444,0.777777778,0.956521739,0,0.004320557,.,1,0.28125,1,.,.,0.74,89.03549411
Mentzelia,Loasaceae,Cornales,0.153609831,0.047619048,0.351015459,0.106060606,0,.,.,.,.,.,.,.,.
Mercurialis,Euphorbiaceae,Malpighiales,2.777777778,0.111111111,0.777777778,0,0.01239531,.,1,0.666666667,0.5,.,0.58,1.687142857,46.98623198
Merendera,Colchicaceae,Liliales,0,0,1,0,0,.,.,.,.,.,.,.,.
Merremia,Convolvulaceae,Solanales,0,0,.,0.5,0.044375,0,.,.,1,.,.,.,.
Mertensia,Boraginaceae,Boraginales,4.210526316,0.4,1,0,0.001824818,.,.,1,0.5,.,.,.,.
Mesembryanthemum,Aizoaceae,Caryophyllales,0,0,0,0,0.000990099,.,.,.,1,.,.,0.43,.
Metrosideros,Myrtaceae,Myrtales,0,0,1,1,0.003243243,.,.,.,.,2,0.71,.,.
Microcybe,Rutaceae,Sapindales,0,0,1,1,0.001652893,.,.,.,.,.,.,.,.
Microlepia,Dennstaedtiaceae,Monilophyta,100,0.5,1,0,0,.,.,.,.,.,.,7.94,.
Micromeria,Lamiaceae,Lamiales,0.476190476,0.047619048,1,0.571428571,0.004320557,1,.,.,.,0,.,0.431666667,26.7130131
Micropyrum,Poaceae,Poales,0,0,0,0,0.074314214,.,1,1,0,.,.,.,.
Microseris,Asteraceae,Asterales,2.857142857,0.2,0.625,0,0.00210989,.,.,.,.,.,.,2.686923077,53.08436044
Microsorum,Polypodiaceae,Monilophyta,0,0,.,.,0,.,.,.,.,.,.,.,.
Microtis,Orchidaceae,Asparagales,13.33333333,0.333333333,1,0,0,.,.,.,.,.,.,.,.
Milium,Poaceae,Poales,0,0,0.5,0,0.074314214,.,1,0.5,0,.,.,4.646,3.35989946
Millotia,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Mimosa,Fabaceae,Fabales,0,0,1,1,0.096494845,0,.,.,1,2.214285714,.,0.64,8.838834765
Mimulus,Phrymaceae,Lamiales,0.12343502,0.065420561,0.35046729,0.009345794,0,.,1,0.5,1,.,0.268714286,0.37,.
Minuartia,Caryophyllaceae,Caryophyllales,0,0,0.729885057,0,0.001818182,.,1,1,0.958333333,4,.,1.026,4.140866625
Minuria,Asteraceae,Asterales,0,0,1,0,0.00210989,.,.,.,.,.,.,.,.
Mirabilis,Nyctaginaceae,Caryophyllales,0,0,1,0.026315789,0.005063291,0,.,.,1,.,.,1.19,.
Mirbelia,Fabaceae,Fabales,0,0,1,1,0.096494845,.,.,.,.,.,.,.,.
Miscanthus,Poaceae,Poales,0,0,1,0,0.074314214,.,.,.,.,.,.,3.7,21.64272619
Misopates,Plantaginaceae,Lamiales,0,0,0,0,0.005925926,1,1,1,1,.,.,.,.
Mitella,Saxifragaceae,Saxifragales,1.818181818,0.090909091,1,0,0,.,.,.,.,.,.,.,.
Mitrasacme,Loganiaceae,Gentianales,0,0,1,0,0,.,.,.,.,.,.,.,.
Moehringia,Caryophyllaceae,Caryophyllales,0,0,0.934782609,0,0.001818182,.,1,1,1,3,.,.,.
Moenchia,Caryophyllaceae,Caryophyllales,0,0,0,0,0.001818182,.,1,1,1,.,.,.,.
Mohavea,Plantaginaceae,Lamiales,0,0,0,0,0.005925926,.,.,.,.,.,.,.,.
Molinerella,Poaceae,Poales,0,0,0,0,0.074314214,.,.,.,.,.,.,.,.
Mollugo,Molluginaceae,Caryophyllales,0,0,0,0,0.022988506,0,.,.,.,.,.,.,.
Moltkia,Boraginaceae,Boraginales,0,0,1,0.666666667,0.001824818,.,.,.,.,.,.,0.84,.
Monarda,Lamiaceae,Lamiales,0,0,0.375,0,0.004320557,.,1,0.5,1,.,.,.,.
Monardella,Lamiaceae,Lamiales,4.086021505,0.612903226,0.741935484,0,0.004320557,.,.,.,.,.,.,.,.
Monolepis,Amaranthaceae,Caryophyllales,0,0,0,0,0.041463415,.,.,.,.,.,.,.,.
Monolopia,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Monoptilon,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Monotoca,Ericaceae,Ericales,20,0.5,1,1,0,.,.,.,.,.,.,.,.
Monotropa,Ericaceae,Ericales,0,0,1,0,0,.,1,0.5,1,.,.,.,.
Montia,Montiaceae,Caryophyllales,0,0,0.233333333,0,0,.,1,0.5,1,.,.,0.6,.
Moricandia,Brassicaceae,Brassicales,0,0,1,0,0.00485306,.,.,.,.,.,.,0.65,.
Morinda,Rubiaceae,Gentianales,0,0,1,1,6.00E-04,0,.,.,.,1.25,.,0.65,6.527139519
Morus,Moraceae,Rosales,0,0,1,1,0.01,0,.,.,0,.,.,0.625,0
Mucizonia,Crassulaceae,Saxifragales,0,0,0,0,0,.,.,.,.,.,.,.,.
Mucronea,Polygonaceae,Caryophyllales,0,0,0,0,0.002727273,.,.,.,.,.,.,.,.
Mucuna,Fabaceae,Fabales,0,0,1,1,0.096494845,1,.,.,.,.,.,.,.
Muehlenbeckia,Polygonaceae,Caryophyllales,0,0,1,0.7,0.002727273,.,.,.,1,.,.,.,.
Muellerina,Loranthaceae,Santalales,0,0,1,1,0,.,.,.,.,.,.,5.7,18.60807319
Muhlenbergia,Poaceae,Poales,0.052882073,0.016129032,0.879032258,0,0.074314214,.,.,.,.,3,.,.,.
Muilla,Amaryllidaceae,Asparagales,0,0,1,0,0,.,.,.,.,.,.,.,.
Murbeckiella,Brassicaceae,Brassicales,0,0,1,0,0.00485306,.,.,.,.,.,.,.,.
Muretia,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Muscari,Asparagaceae,Asparagales,0.584795322,0.052631579,1,0,0,.,1,0.5,1,.,.,4.18,31.1115181
Musineon,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Myoporum,Scrophulariaceae,Lamiales,0,0,1,1,0.001764706,.,.,.,1,2,.,1.94,.
Myosotis,Boraginaceae,Boraginales,0.03417635,0.012987013,0.39055794,0,0.001824818,.,1,0.733333333,1,.,.,2.04,0
Myosurus,Ranunculaceae,Ranunculales,2.222222222,0.1,0,0,0,.,1,1,1,.,.,1.1,.
Myrica,Myricaceae,Fagales,0,0,1,1,0,.,1,0,0,2,.,0.42,.
Myriophyllum,Haloragaceae,Saxifragales,0,0,0.9375,0,0,.,1,0.25,0.125,.,.,0.426666667,36.78517927
Myrsine,Primulaceae,Ericales,0.584795322,0.052631579,1,1,0,0,.,.,0.533333333,1.942307692,.,1.23,.
Myrsiphyllum,Asparagaceae,Asparagales,0,0,1,0,0,.,.,.,.,.,.,.,.
Najas,Hydrocharitaceae,Alismatales,0,0,0.041666667,0,0,.,1,0.5,0,.,.,.,.
Nama,Boraginaceae,Boraginales,0,0,0.157894737,0,0.001824818,.,.,.,.,.,.,.,.
Narcissus,Amaryllidaceae,Asparagales,1.41025641,0.275,1,0,0,.,1,0.5,1,3,0.73,15.11941176,35.06471115
Narthecium,Nartheciaceae,Dioscoreales,0,0,1,0,0,.,1,0,1,.,.,0.41,.
Nassella,Poaceae,Poales,0,0,1,0,0.074314214,.,.,.,.,0,.,.,.
Nasturtium,Brassicaceae,Brassicales,16.66666667,0.25,1,0,0.00485306,.,1,0.333333333,1,.,.,0.595,14.01120336
Navarretia,Polemoniaceae,Ericales,0,0,0,0,0,.,.,.,.,.,.,.,.
Nemacladus,Campanulaceae,Asterales,0,0,0,0,0,.,.,.,.,.,.,.,.
Nemophila,Boraginaceae,Boraginales,0,0,0,0,0.001824818,.,.,.,.,.,.,1.25,.
Nepeta,Lamiaceae,Lamiales,0,0,1,0,0.004320557,.,1,0.875,1,.,.,0.28,.
Nephrolepis,Lomariopsidaceae,Monilophyta,20,0.4,1,0,0,.,.,.,.,.,.,8.633333333,18.19135232
Neraudia,Urticaceae,Rosales,0,0,1,1,0,.,.,.,.,3,.,.,.
Nicotiana,Solanaceae,Solanales,0.793650794,0.107142857,0.321428571,0.142857143,0.089837398,.,1,1,1,0,.,3.697346939,29.20335261
Nigella,Ranunculaceae,Ranunculales,0,0,0,0,0,.,1,1,1,.,.,10.66,0.243721971
Nitrophila,Amaranthaceae,Caryophyllales,0,0,1,0,0.041463415,.,.,.,.,.,.,.,.
Nolina,Asparagaceae,Asparagales,0,0,1,1,0,.,.,.,.,.,.,5.776666667,12.11318026
Nonea,Boraginaceae,Boraginales,0,0,0.111111111,0,0.001824818,.,1,1,1,.,.,.,.
Notelaea,Oleaceae,Lamiales,0,0,1,1,0.003252033,.,.,.,.,.,.,.,.
Nothocalais,Asteraceae,Asterales,0,0,1,0,0.00210989,.,.,.,.,.,.,.,.
Nothocestrum,Solanaceae,Solanales,0,0,1,1,0.089837398,.,.,.,.,2.875,.,.,.
Nothofagus,Nothofagaceae,Fagales,33.33333333,0.333333333,1,1,0,.,.,.,0,1.944444444,0.99,.,.
Notholaena,Pteridaceae,Monilophyta,0,0,1,0,0,.,.,.,.,.,.,.,.
Nototrichium,Amaranthaceae,Caryophyllales,0,0,1,1,0.041463415,.,.,.,.,.,.,.,.
Nuphar,Nymphaeaceae,Nymphaeales,10,0.2,1,0,0,.,1,0.333333333,1,.,.,2.58,2.740723958
Nymphaea,Nymphaeaceae,Nymphaeales,0,0,1,0,0,0,1,0.5,1,.,.,1.297,42.3405497
Nymphoides,Menyanthaceae,Asterales,0,0,0.928571429,0,0,0,1,0.5,1,.,.,0.73,.
Ochrosia,Apocynaceae,Gentianales,0,0,1,1,0.000658617,.,.,.,1,3.75,.,.,.
Ocimum,Lamiaceae,Lamiales,0,0,0.5,0,0.004320557,1,.,.,.,.,0.667,.,.
Odontites,Orobanchaceae,Lamiales,0,0,0.117647059,0.117647059,0,.,1,1,1,.,.,0.57,.
Oenanthe,Apiaceae,Apiales,0,0,0.909090909,0,0.003968254,0,1,0.785714286,1,.,.,0.64,2.209708691
Oenothera,Onagraceae,Myrtales,0.102145046,0.04494382,0.402001096,0,0.001538462,.,1,1,1,.,1.043,1.221666667,9.234313412
Olearia,Asteraceae,Asterales,0.483091787,0.108695652,1,0.979166667,0.00210989,.,.,.,1,1.5,.,6.13,.
Omalotheca,Asteraceae,Asterales,0,0,1,0,0.00210989,.,.,.,.,.,.,.,.
Omphalodes,Boraginaceae,Boraginales,0,0,0.375,0,0.001824818,.,1,0.75,1,.,.,.,.
Oncosiphon,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Onobrychis,Fabaceae,Fabales,0,0,0.913043478,0,0.096494845,.,1,1,1,.,.,1.25,.
Ononis,Fabaceae,Fabales,0.056497175,0.016666667,0.311111111,0.433333333,0.096494845,.,1,0.833333333,1,.,.,.,.
Onopordum,Asteraceae,Asterales,0.865800866,0.090909091,0,0,0.00210989,.,1,1,1,.,0.568,1.33,.
Onosma,Boraginaceae,Boraginales,0,0,0.712121212,0,0.001824818,.,1,1,1,.,.,1.79,46.74436057
Onosmodium,Boraginaceae,Boraginales,0,0,1,0,0.001824818,.,.,.,.,.,.,.,.
Opercularia,Rubiaceae,Gentianales,0,0,1,0,6.00E-04,.,.,.,.,.,.,.,.
Ophioglossum,Ophioglossaceae,Monilophyta,0,0,1,0,0,.,1,0.5,.,.,.,61.77666667,4.21026757
Ophrys,Orchidaceae,Asparagales,14.62450593,1.608695652,1,0,0,.,1,0.833333333,1,.,.,.,.
Oplismenus,Poaceae,Poales,0,0,1,0,0.074314214,1,.,.,.,.,.,2.64,.
Opopanax,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Opuntia,Cactaceae,Caryophyllales,1.333333333,0.333333333,1,0.773584906,0,0,.,.,1,2.5,.,2.59,31.40810556
Orchis,Orchidaceae,Asparagales,1.149425287,0.166666667,1,0,0,.,1,0.857142857,1,.,.,.,.
Orcuttia,Poaceae,Poales,0,0,0,0,0.074314214,.,.,.,.,.,.,.,.
Oreobolus,Cyperaceae,Poales,0,0,1,0,0.00045977,.,.,.,.,.,.,.,.
Oreochloa,Poaceae,Poales,0,0,1,0,0.074314214,.,1,1,0,.,.,.,.
Oreomyrrhis,Apiaceae,Apiales,10,0.2,0.9,0,0.003968254,.,.,.,.,.,.,.,.
Oreonana,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Origanum,Lamiaceae,Lamiales,3.846153846,0.230769231,0.959731544,0.566666667,0.004320557,.,1,0.5,1,.,.,0.765,0
Orlaya,Apiaceae,Apiales,0,0,0,0,0.003968254,.,1,1,1,.,.,1.38,.
Ornithogalum,Asparagaceae,Asparagales,0.12195122,0.024390244,1,0,0,0,1,0.4,1,.,.,14.383,57.86951179
Ornithopus,Fabaceae,Fabales,1.282051282,0.076923077,0,0,0.096494845,.,1,1,1,.,.,.,.
Orobanche,Orobanchaceae,Lamiales,0,0,1,0,0,1,1,0.925,1,.,.,3.331702128,33.07759632
Orostachys,Crassulaceae,Saxifragales,0,0,0,0,0,.,.,.,.,.,.,.,.
Orthocarpus,Orobanchaceae,Lamiales,0,0,0,0,0,.,.,.,.,.,.,.,.
Oryzopsis,Poaceae,Poales,2.564102564,0.153846154,1,0,0.074314214,.,.,.,.,.,.,.,.
Osmorhiza,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Osmunda,Osmundaceae,Monilophyta,33.33333333,0.333333333,1,0,0,.,1,1,.,.,.,13.77333333,1.488088182
Osteocarpum,Amaranthaceae,Caryophyllales,50,0.25,1,0,0.041463415,.,.,.,.,.,.,.,.
Osyris,Santalaceae,Santalales,0,0,1,1,0.002139037,0,.,.,0.5,.,.,.,.
Oxalis,Oxalidaceae,Oxalidales,0,0,0.9375,0,0.003896104,0,0.7,0.25,1,1.875,.,2.333809524,146.0891822
Oxylobium,Fabaceae,Fabales,0,0,1,1,0.096494845,.,.,.,.,.,.,.,.
Oxytheca,Polygonaceae,Caryophyllales,0,0,0,0,0.002727273,.,.,.,.,.,.,.,.
Oxytropis,Fabaceae,Fabales,0.510204082,0.12244898,1,0,0.096494845,.,1,1,1,.,.,4.61,.
Ozothamnus,Asteraceae,Asterales,5.882352941,0.470588235,1,1,0.00210989,.,.,.,.,.,.,.,.
Paederota,Plantaginaceae,Lamiales,0,0,1,0,0.005925926,.,.,.,.,.,.,.,.
Paeonia,Paeoniaceae,Saxifragales,0,0,1,0,0,.,1,1,1,.,.,20.28384615,20.29001217
Palafoxia,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Panax,Araliaceae,Apiales,0,0,1,0,0,.,.,.,.,3,.,.,.
Pancratium,Amaryllidaceae,Asparagales,0,0,1,0,0,0,.,.,1,.,.,24.55666667,22.59401148
Panicum,Poaceae,Poales,0.051264525,0.019480519,0.48,0,0.074314214,1,1,1,0,1.666666667,.,1.8975,29.00157923
Papaver,Papaveraceae,Ranunculales,0.067340067,0.018181818,0.290909091,0,0,.,1,1,1,.,0.23,3.845,46.03355041
Paradisea,Asparagaceae,Asparagales,0,0,1,0,0,.,.,.,1,.,.,3.725,2.088100562
Parapholis,Poaceae,Poales,0,0,0,0,0.074314214,.,1,1,0,.,.,9.08,.
Parentucellia,Orobanchaceae,Lamiales,0,0,0,0,0,.,1,1,1,.,.,.,.
Parietaria,Urticaceae,Rosales,0,0,0.325,0,0,.,1,0.833333333,0.5,.,.,0.57,.
Parnassia,Celastraceae,Celastrales,1.818181818,0.090909091,1,0,0,.,1,0.5,1,.,.,1.18,.
Paronychia,Caryophyllaceae,Caryophyllales,0,0,0.653846154,0,0.001818182,.,1,1,0.666666667,.,.,1.34,.
Parsonsia,Apocynaceae,Gentianales,0,0,1,1,0.000658617,.,.,.,1,.,.,.,.
Parthenium,Asteraceae,Asterales,0,0,0.8,0.285714286,0.00210989,.,.,.,.,.,.,.,.
Parvisedum,Crassulaceae,Saxifragales,0,0,0,0,0,.,.,.,.,.,.,.,.
Paspalidium,Poaceae,Poales,0,0,1,0,0.074314214,.,.,.,0,.,.,.,.
Paspalum,Poaceae,Poales,0,0,0.92,0,0.074314214,.,.,.,0.496478873,2.666666667,.,1.232083333,21.52214294
Passiflora,Passifloraceae,Malpighiales,0,0,1,0.6,0.001652893,0,.,.,1,2,0.967,1.7304,21.2334278
Pastinaca,Apiaceae,Apiales,0,0,0.25,0,0.003968254,.,1,1,1,.,.,1.73,.
Patersonia,Iridaceae,Asparagales,0,0,1,0,0,.,.,.,.,.,.,.,.
Pectis,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Pectocarya,Boraginaceae,Boraginales,1.515151515,0.083333333,0,0,0.001824818,.,.,.,.,.,.,.,.
Pedicularis,Orobanchaceae,Lamiales,0,0,0.957317073,0,0,.,1,1,1,.,0.962,2.84,.
Pediocactus,Cactaceae,Caryophyllales,0,0,1,1,0,.,.,.,.,.,.,.,.
Pediomelum,Fabaceae,Fabales,0,0,1,0,0.096494845,.,.,.,.,.,.,.,.
Pelargonium,Geraniaceae,Geraniales,2.197802198,0.142857143,0.96875,0.5,0,0.666666667,.,.,1,4,.,8.1,.
Pelea,Rutaceae,Sapindales,0,0,1,1,0.001652893,.,.,.,.,5,.,.,.
Pellaea,Pteridaceae,Monilophyta,2.857142857,0.2,1,0,0,.,.,.,.,.,.,6.81,.
Peltaria,Brassicaceae,Brassicales,0,0,1,0,0.00485306,.,.,.,.,.,.,0.763333333,51.43207638
Pennisetum,Poaceae,Poales,0,0,0.875,0,0.074314214,.,.,.,0,.,.,2.121666667,35.48932833
Penstemon,Plantaginaceae,Lamiales,0.081371694,0.075268817,1,0.144385027,0.005925926,.,.,.,.,.,.,0.819913043,48.7061693
Pentachaeta,Asteraceae,Asterales,0,0,0,0,0.00210989,.,.,.,.,.,.,.,.
Pentagramma,Pteridaceae,Monilophyta,0,0,1,0,0,.,.,.,.,.,.,.,.
Peperomia,Piperaceae,Piperales,0,0,0.538461538,0,0.000992556,0,.,.,0.5,2.968085106,.,1.887,52.78756168
Perideridia,Apiaceae,Apiales,0,0,1,0,0.003968254,.,.,.,.,.,.,.,.
Periploca,Apocynaceae,Gentianales,0,0,1,1,0.000658617,0,.,.,1,.,.,0.5,.
Perityle,Asteraceae,Asterales,0,0,0.833333333,0.25,0.00210989,.,.,.,.,.,.,.,.
Persicaria,Polygonaceae,Caryophyllales,1.814516129,0.28125,0.375,0,0.002727273,0,1,0.727272727,1,.,.,0.565,33.79094353
Persoonia,Proteaceae,Proteales,7.272727273,0.363636364,1,0.916666667,0.000625,.,.,.,.,.,1.135,.,.
Petalonyx,Loasaceae,Cornales,0,0,1,1,0,.,.,.,.,.,.,.,.
Petasites,Asteraceae,Asterales,1.169590643,0.105263158,1,0,0.00210989,.,1,0.4,0.916666667,.,.,0.88,.
Petrocoptis,Caryophyllaceae,Caryophyllales,0,0,1,0,0.001818182,.,.,.,.,.,.,.,.
Petrorhagia,Caryophyllaceae,Caryophyllales,0.307692308,0.038461538,0.24,0,0.001818182,.,1,1,1,.,.,0.885,0
Petroselinum,Apiaceae,Apiales,0,0,0,0,0.003968254,.,1,1,1,.,.,2.568333333,0
Petrosimonia,Amaranthaceae,Caryophyllales,0,0,0,0,0.041463415,.,.,.,.,.,.,.,.
Peucedanum,Apiaceae,Apiales,0,0,0.903225806,0,0.003968254,.,1,0.785714286,1,1.833333333,.,3.09,34.72146552
Phacelia,Boraginaceae,Boraginales,0.03740835,0.030487805,0.137195122,0,0.001824818,.,1,1,1,.,.,.,.
Phagnalon,Asteraceae,Asterales,20,0.5,1,1,0.00210989,.,.,.,1,.,.,1.1,.
Phalacrocarpum,Asteraceae,Asterales,0,0,1,0,0.00210989,.,.,.,.,.,.,.,.
Phalaris,Poaceae,Poales,0,0,0.394736842,0,0.074314214,.,1,0.833333333,0,.,.,3.637333333,41.76580589
